855.2987565851581,776.7495935751846,855.6634821670284,841.5023347412558,1653.071870909339,842.8633703688298,1653.7625826256533,773.4048346855637
259.6866284356091,888.3307798262481,257.2509100313045,938.4859405907542,1235.5634781222177,945.7974503183267,1235.464865296185,888.3246966860108
747.5752578698437,972.4258066131847,748.929575349427,1028.2097833886155,903.609451953235,1025.2030701184578,902.780603692816,975.2032138627324
259.7028604440185,1222.3684064723616,259.5625816757582,1269.893987549654,2205.385187175604,1277.5891418225124,2202.8378227274193,1222.3564243190726
1582.3574744894927,1533.3473467416825,1582.8822098597943,1577.6577883071334,1773.1309564587798,1585.266893391636,1772.7150855019959,1535.025309553972
883.7373864865546,1599.8482383946857,884.8854294456468,1645.5135796760815,977.9596281404514,1651.7857987130924,982.3820498201113,1603.8645163568358
1580.6487419850464,1602.3386313103106,1580.0993964976294,1651.4220824186275,1807.1523499760885,1648.630952632707,1806.0909232182776,1600.1674588524443
1582.3868670754816,1736.8510957243684,1580.9137879038756,1787.031336158343,1729.4517363637053,1779.5976280156267,1725.6882504750456,1738.411239101636
1583.7937746469004,1805.5427613040063,1583.710035098244,1849.8376000897483,1822.1821013448173,1855.0753030036224,1820.0987996153476,1802.7663230082694
257.3647090209233,2565.424089145862,259.2048175978311,2616.096627556047,1488.8084473200563,2616.7061770920277,1487.3053526307563,2557.2620274295905
259.14977203134447,2644.1040143505534,259.7223123558415,2698.237760545813,1090.6461887503067,2699.221600194327,1088.7213764340206,2651.127919365695
927.186913507251,2819.72819582719,928.003846662411,2878.48143947619,1527.8561854389602,2877.4821383329836,1525.3197125102515,2815.9157659492575
885.5492519515238,2967.1565146178964,882.5010036336848,3047.638244334457,1583.1338346309687,3049.306142061171,1582.6245468368575,2970.469673985876
246.02357496526224,3263.030602195877,243.55554478481014,3337.9331986166108,384.4878230553006,3337.880283999755,386.14436912776563,3265.718224765349
403.9424921726951,3267.854239350544,402.72522212246184,3332.4721484458505,570.6667812251111,3327.034124255653,572.6096100285346,3265.5558391323284
